country;central_bank;wikipedia_bank_url;source_type;source_label;wiki_name;cargo;start_year;end_year
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Yu Hung-chun (俞鴻鈞);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Tsuyee Pei (貝祖貽);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Chang Kia-ngau (張嘉璈);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Liu Kung-yun (劉攻芸);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Hsu Kan (徐堪);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Hsu Po-yuan (徐柏園);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Yu Kuo-hwa (俞國華);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Chang Chi-cheng (張繼正);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Hsieh Sam-chung (謝森中);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Liang Kuo-shu (梁國樹);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Sheu Yuan-dong (許遠東);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Perng Fai-nan (彭淮南);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Yang Chin-long (楊金龍);Governor;;
Tajikistan;National Bank of Tajikistan;https://en.wikipedia.org/wiki/National_Bank_of_Tajikistan;infobox;Chairman;Firdavs Tolibzoda;Chair;;
Tanzania;Bank of Tanzania;https://en.wikipedia.org/wiki/Bank_of_Tanzania;infobox;Governor;Emmanuel Mpawe Tutuba;Governor;;
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Prince Vivadhanajaya;Governor;1942;1946
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Serm Vinicchayakul;Governor;1946;1947
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Leng Srisomwongse;Governor;1947;1948
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Prince Vivadhanajaya;Governor;1948;1948
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Leng Srisomwongse;Governor;1948;1949
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;M.L. Dej Snidvongs;Governor;1949;1952
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Serm Vinicchayakul;Governor;1952;1955
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Kasem Sriphayak;Governor;1955;1958
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Jote Guna-Kasem;Governor;1958;1959
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Puey Ungphakorn;Governor;1959;1971
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Bisudhi Nimmanhaemin;Governor;1971;1975
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Snoh Unakul;Governor;1975;1979
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Nukul Prachuabmoh;Governor;1979;1984
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Kamchorn Sathirakul;Governor;1984;1990
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Chavalit Thanachanan;Governor;1990;1990
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Vijit Supinit;Governor;1990;1996
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Rerngchai Marakanond;Governor;1996;1997
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Chaiwat Wiboonsawat;Governor;1997;1998
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;M.R. Chatumongol Sonakul;Governor;1998;2001
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;M.R. Pridiyathorn Devakula;Governor;2001;2006
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Tarisa Watanagase;Governor;2006;2010
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Prasarn Trairatvorakul;Governor;2010;2015
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Veerathai Santiprabhob;Governor;2015;2020
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Sethaput Suthiwartnarueput;Governor;2020;2025
Thailand;Bank of Thailand;https://en.wikipedia.org/wiki/Bank_of_Thailand;wikitable;# Name Took office Left office | List of governors;Vitai Ratanakorn;Governor;2025;Incumbent
Timor-Leste;Timor-Leste Central Bank;https://en.wikipedia.org/wiki/Banco_Central_de_Timor-Leste;wikitable;Image Name Took office Left office Notes | Governors;Abraão de Vasconcelos;Governor;2011;Incumbent
Togo;Central Bank of West African States;https://en.wikipedia.org/wiki/Central_Bank_of_West_African_States;infobox;Governor;Jean-Claude Brou;Governor;;
Tonga;National Reserve Bank of Tonga;https://en.wikipedia.org/wiki/National_Reserve_Bank_of_Tonga;infobox;Governor;Tatafu Moeaki;Governor;;
Transnistria *;Transnistrian Republican Bank;https://en.wikipedia.org/wiki/Transnistrian_Republican_Bank;infobox;Chairman;Vladislav Tidva;Chair;;
Trinidad and Tobago;Central Bank of Trinidad and Tobago;https://en.wikipedia.org/wiki/Central_Bank_of_Trinidad_and_Tobago;infobox;Governor and Chairman;Larry Howai;Chair;;
Tunisia;Central Bank of Tunisia;https://en.wikipedia.org/wiki/Central_Bank_of_Tunisia;infobox;Governor;Fethi Zouhair Nouri;Governor;;
Turkey;Central Bank of the Republic of Turkey;https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_Turkey;infobox;Governor;Fatih Karahan;Governor;;
Turkmenistan;Central Bank of Turkmenistan;https://en.wikipedia.org/wiki/Central_Bank_of_Turkmenistan;infobox;Governor;Toyly Owezgulyyevich Malikow;Governor;;
Uganda;Bank of Uganda;https://en.wikipedia.org/wiki/Bank_of_Uganda;infobox;Governor;Michael Atingi-Ego;Governor;;
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Volodymyr Matvienko;Governor;1991;1992
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Vadym Hetman;Governor;1992;1992
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Viktor Yushchenko;Governor;1993;2000
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Volodymyr Stelmakh;Governor;2000;2002
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Sergiy Tigipko;Governor;2002;2004
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Volodymyr Stelmakh;Governor;2004;2010
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Serhiy Arbuzov;Governor;2010;2012
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Ihor Sorkin;Governor;2013;2014
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Stepan Kubiv;Governor;2014;2014
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Valeriya Hontareva;Governor;2014;2017
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Yakiv Smoliy;Governor;2018;2020
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Kyrylo Shevchenko;Governor;2020;2022
Ukraine;National Bank of Ukraine;https://en.wikipedia.org/wiki/National_Bank_of_Ukraine;wikitable;No. Portrait Name Took office Left office | Governors of the National Bank of Ukraine;Andriy Pyshnyi;Governor;2022;actual
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Ronald Scott;Governor;1975;1977
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Abdelmalik al-Hamar;Governor;1977;1980
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Abdelmalik al-Hamar;Governor;1980;1991
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Sultan bin Nasser al-Suwaidi;Governor;1991;2014
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Mubarak Rashid al-Mansoori;Governor;2014;2020
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Abdulhamid M. Saeed;Governor;2020;2021
United Arab Emirates;Central Bank of the United Arab Emirates;https://en.wikipedia.org/wiki/Central_Bank_of_the_United_Arab_Emirates;wikitable;Governor Took office Left office Notes | Governors;Khaled Mohamed Balama;Governor;2021;
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Samuel Gladstone;Governor;1899;1901
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Augustus Prevost;Governor;1901;1903
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Samuel Morley;Governor;1903;1905
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Alexander Wallace;Governor;1905;1907
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;William Campbell;Governor;1907;1909
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Reginald Eden Johnston;Governor;1909;1911
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Alfred Cole;Governor;1911;1913
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Walter Cunliffe;Governor;1913;1918
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Brien Cokayne;Governor;1918;1920
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Montagu Norman;Governor;1920;1944
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Thomas Catto;Governor;1944;1949
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Cameron Cobbold;Governor;1949;1961
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Rowland Baring (3rd Earl of Cromer);Governor;1961;1966
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Leslie O'Brien;Governor;1966;1973
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Gordon Richardson;Governor;1973;1983
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Robert Leigh-Pemberton;Governor;1983;1993
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Edward George;Governor;1993;2003
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Mervyn King;Governor;2003;2013
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Mark Carney;Governor;2013;2020
United Kingdom;Bank of England;https://en.wikipedia.org/wiki/Bank_of_England;wikitable;Name Period | Governors;Andrew Bailey;Governor;2020;Incumbent
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Susan M. Collins;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;John C. Williams;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Patrick T. Harker;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Beth M. Hammack;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Thomas Barkin;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Raphael Bostic;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Austan Goolsbee;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;James B. Bullard;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Neel Kashkari;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Jeffrey Schmid;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Lorie K. Logan;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;District Number Letter Federal Reserve Bank Branches Website President | Structure;Mary C. Daly;President;;
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Jerome Powell;Governor;2018;2026
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Jerome Powell;Governor;2012;2028
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Philip Jefferson;Governor;2023;2027
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Philip Jefferson;Governor;2022;2036
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Michelle Bowman;Governor;2025;2029
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Michelle Bowman;Governor;2018;2034
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Christopher Waller;Governor;2020;2030
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Lisa Cook;Governor;2022;2038
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Michael Barr;Governor;2022;2032
United States;Federal Reserve;https://en.wikipedia.org/wiki/Federal_Reserve;wikitable;Portrait Current governor Party Term start Term expires | List of members of the board of governors;Stephen Miran;Governor;2025;2026
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Enrique V. Iglesias;President;1967;1969
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Carlos Sanguinetti;President;1969;1970
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Armando Malet;President;1970;1970
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Nilo Márquez;President;1970;1971
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Jorge Echeverría;President;1971;1972
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Juan Pedro Amestoy;President;1972;1973
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Carlos Ricchi;President;1973;1974
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;José Gil Díaz;President;1974;1982
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;José María Puppo;President;1982;1984
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Juan Carlos Protasi;President;1984;1985
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Ricardo Pascale;President;1985;1990
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Ramón Díaz;President;1990;1993
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Enrique Braga;President;1993;1995
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Ricardo Pascale;President;1995;1996
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Humberto Capote;President;1996;2000
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;César Rodríguez Batlle;President;2000;2002
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Julio de Brun;President;2002;2005
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Walter Cancela;President;2005;2008
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Mario Bergara;President;2008;2013
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Alberto Graña;President;2014;2015
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Mario Bergara;President;2015;2018
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Alberto Graña;President;2018;2020
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Diego Labat;President;2020;2024
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Washington Ribeiro;President;2024;2025
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;Guillermo Tolosa;President;2025;Incumbent
Uzbekistan;Central Bank of the Republic of Uzbekistan;https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_Uzbekistan;infobox;Governor;Timur Ishmetov;Governor;;
Vanuatu;Reserve Bank of Vanuatu;https://en.wikipedia.org/wiki/Reserve_Bank_of_Vanuatu;infobox;Governor;Simeon Athy;Governor;;
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Jesús Herrera Mendoza;President;1940;1948
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Carlos Mendoza Goiticoa;President;1948;1953
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Aurelio Arreaza Arreaza;President;1953;1958
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Alfonso Espinosa;President;1958;1960
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Alfredo Machado Gómez;President;1961;1968
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Benito Raúl Losada;President;1968;1971
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Alfredo Lafée;President;1971;1976
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Benito Raúl Losada;President;1976;1979
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Carlos Rafael Silva;President;1979;1981
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Leopoldo Díaz Bruzual;President;1981;1984
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Benito Raúl Losada;President;1984;1986
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Hernán Anzola;President;1986;1987
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Mauricio García Araujo;President;1987;1989
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Pedro R. Tinoco;President;1989;1992
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Miguel Rodríguez Fandeo;President;1992;1992
